Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6815","Food Transport","2013","2013","3050","FAO TIER 1","kt","1398.4578","E","Estimated value",""
"GT","Emissions totals","578","Norway","717815","Emissions (CO2eq) from F-gases (AR5)","6815","Food Transport","2013","2013","3050","FAO TIER 1","kt","68.9714","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6815","Food Transport","2013","2013","3050","FAO TIER 1","kt","5.852","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6815","Food Transport","2013","2013","3050","FAO TIER 1","kt","24.7391","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2013","2013","3050","FAO TIER 1","kt","1498.0203","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6815","Food Transport","2014","2014","3050","FAO TIER 1","kt","0.2116","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6815","Food Transport","2014","2014","3050","FAO TIER 1","kt","0.0929","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6815","Food Transport","2014","2014","3050","FAO TIER 1","kt","1410.058","E","Estimated value",""
"GT","Emissions totals","578","Norway","717815","Emissions (CO2eq) from F-gases (AR5)","6815","Food Transport","2014","2014","3050","FAO TIER 1","kt","67.6533","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6815","Food Transport","2014","2014","3050","FAO TIER 1","kt","5.9239","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6815","Food Transport","2014","2014","3050","FAO TIER 1","kt","24.6286","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2014","2014","3050","FAO TIER 1","kt","1508.2638","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6815","Food Transport","2015","2015","3050","FAO TIER 1","kt","0.2001","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6815","Food Transport","2015","2015","3050","FAO TIER 1","kt","0.0887","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6815","Food Transport","2015","2015","3050","FAO TIER 1","kt","1416.2749","E","Estimated value",""
"GT","Emissions totals","578","Norway","717815","Emissions (CO2eq) from F-gases (AR5)","6815","Food Transport","2015","2015","3050","FAO TIER 1","kt","61.1167","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6815","Food Transport","2015","2015","3050","FAO TIER 1","kt","5.6015","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6815","Food Transport","2015","2015","3050","FAO TIER 1","kt","23.5026","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2015","2015","3050","FAO TIER 1","kt","1506.4956","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6815","Food Transport","2016","2016","3050","FAO TIER 1","kt","0.1895","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6815","Food Transport","2016","2016","3050","FAO TIER 1","kt","0.0856","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6815","Food Transport","2016","2016","3050","FAO TIER 1","kt","1371.3755","E","Estimated value",""
"GT","Emissions totals","578","Norway","717815","Emissions (CO2eq) from F-gases (AR5)","6815","Food Transport","2016","2016","3050","FAO TIER 1","kt","59.2811","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6815","Food Transport","2016","2016","3050","FAO TIER 1","kt","5.3048","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6815","Food Transport","2016","2016","3050","FAO TIER 1","kt","22.6761","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2016","2016","3050","FAO TIER 1","kt","1458.6374","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6815","Food Transport","2017","2017","3050","FAO TIER 1","kt","0.1767","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6815","Food Transport","2017","2017","3050","FAO TIER 1","kt","0.0789","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6815","Food Transport","2017","2017","3050","FAO TIER 1","kt","1232.5899","E","Estimated value",""
"GT","Emissions totals","578","Norway","717815","Emissions (CO2eq) from F-gases (AR5)","6815","Food Transport","2017","2017","3050","FAO TIER 1","kt","49.5142","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6815","Food Transport","2017","2017","3050","FAO TIER 1","kt","4.9479","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6815","Food Transport","2017","2017","3050","FAO TIER 1","kt","20.9157","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2017","2017","3050","FAO TIER 1","kt","1307.9677","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6815","Food Transport","2018","2018","3050","FAO TIER 1","kt","0.1854","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6815","Food Transport","2018","2018","3050","FAO TIER 1","kt","0.08","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6815","Food Transport","2018","2018","3050","FAO TIER 1","kt","1263.648","E","Estimated value",""
"GT","Emissions totals","578","Norway","717815","Emissions (CO2eq) from F-gases (AR5)","6815","Food Transport","2018","2018","3050","FAO TIER 1","kt","29.4552","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6815","Food Transport","2018","2018","3050","FAO TIER 1","kt","5.1903","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6815","Food Transport","2018","2018","3050","FAO TIER 1","kt","21.195","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2018","2018","3050","FAO TIER 1","kt","1319.4885","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6815","Food Transport","2019","2019","3050","FAO TIER 1","kt","0.1902","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6815","Food Transport","2019","2019","3050","FAO TIER 1","kt","0.0869","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6815","Food Transport","2019","2019","3050","FAO TIER 1","kt","1385.8661","E","Estimated value",""
"GT","Emissions totals","578","Norway","717815","Emissions (CO2eq) from F-gases (AR5)","6815","Food Transport","2019","2019","3050","FAO TIER 1","kt","40.2165","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6815","Food Transport","2019","2019","3050","FAO TIER 1","kt","5.3254","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6815","Food Transport","2019","2019","3050","FAO TIER 1","kt","23.0378","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2019","2019","3050","FAO TIER 1","kt","1454.4458","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6815","Food Transport","2020","2020","3050","FAO TIER 1","kt","0.1689","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6815","Food Transport","2020","2020","3050","FAO TIER 1","kt","0.0782","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6815","Food Transport","2020","2020","3050","FAO TIER 1","kt","1245.89","E","Estimated value",""
"GT","Emissions totals","578","Norway","717815","Emissions (CO2eq) from F-gases (AR5)","6815","Food Transport","2020","2020","3050","FAO TIER 1","kt","34.0357","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6815","Food Transport","2020","2020","3050","FAO TIER 1","kt","4.7297","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6815","Food Transport","2020","2020","3050","FAO TIER 1","kt","20.719","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2020","2020","3050","FAO TIER 1","kt","1305.3744","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6815","Food Transport","2021","2021","3050","FAO TIER 1","kt","0.1689","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6815","Food Transport","2021","2021","3050","FAO TIER 1","kt","0.0782","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6815","Food Transport","2021","2021","3050","FAO TIER 1","kt","1235.8882","E","Estimated value",""
"GT","Emissions totals","578","Norway","717815","Emissions (CO2eq) from F-gases (AR5)","6815","Food Transport","2021","2021","3050","FAO TIER 1","kt","29.781","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6815","Food Transport","2021","2021","3050","FAO TIER 1","kt","4.7296","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6815","Food Transport","2021","2021","3050","FAO TIER 1","kt","20.7185","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2021","2021","3050","FAO TIER 1","kt","1291.1173","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6815","Food Transport","2022","2022","3050","FAO TIER 1","kt","0.1689","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6815","Food Transport","2022","2022","3050","FAO TIER 1","kt","0.0782","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6815","Food Transport","2022","2022","3050","FAO TIER 1","kt","1235.8882","E","Estimated value",""
"GT","Emissions totals","578","Norway","717815","Emissions (CO2eq) from F-gases (AR5)","6815","Food Transport","2022","2022","3050","FAO TIER 1","kt","29.781","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6815","Food Transport","2022","2022","3050","FAO TIER 1","kt","4.7296","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6815","Food Transport","2022","2022","3050","FAO TIER 1","kt","20.7185","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2022","2022","3050","FAO TIER 1","kt","1291.1173","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6821","Energy","2010","2010","3050","FAO TIER 1","kt","616.3299","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6821","Energy","2010","2010","3050","FAO TIER 1","kt","1.0065","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6821","Energy","2010","2010","3050","FAO TIER 1","kt","56640.109","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6821","Energy","2010","2010","3050","FAO TIER 1","kt","17257.2366","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6821","Energy","2010","2010","3050","FAO TIER 1","kt","266.7124","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6821","Energy","2010","2010","3050","FAO TIER 1","kt","74164.0581","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6821","Energy","2011","2011","3050","FAO TIER 1","kt","579.4307","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6821","Energy","2011","2011","3050","FAO TIER 1","kt","0.9988","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6821","Energy","2011","2011","3050","FAO TIER 1","kt","44993.732","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6821","Energy","2011","2011","3050","FAO TIER 1","kt","16224.059","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6821","Energy","2011","2011","3050","FAO TIER 1","kt","264.6766","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6821","Energy","2011","2011","3050","FAO TIER 1","kt","61482.4677","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6821","Energy","2012","2012","3050","FAO TIER 1","kt","600.5495","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6821","Energy","2012","2012","3050","FAO TIER 1","kt","0.9946","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6821","Energy","2012","2012","3050","FAO TIER 1","kt","52114.289","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6821","Energy","2012","2012","3050","FAO TIER 1","kt","16815.3871","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6821","Energy","2012","2012","3050","FAO TIER 1","kt","263.5731","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6821","Energy","2012","2012","3050","FAO TIER 1","kt","69193.2492","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6821","Energy","2013","2013","3050","FAO TIER 1","kt","588.9","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6821","Energy","2013","2013","3050","FAO TIER 1","kt","0.9773","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6821","Energy","2013","2013","3050","FAO TIER 1","kt","56797.614","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6821","Energy","2013","2013","3050","FAO TIER 1","kt","16489.1997","E","Estimated value",""
