Domain Code,Domain,Area Code (M49),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Element Code,Element,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21118","Share of employment in fishing and aquaculture","3","Female","2016","2016","6121","Value","3023","Labour force survey","%","12.47","X","Figure from external organization","Unreliable Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21118","Share of employment in fishing and aquaculture","3","Female","2023","2023","6121","Value","3023","Labour force survey","%","36.48","X","Figure from external organization","Unreliable Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21158","Share of females in total employment in agriculture","3","Female","2010","2010","6121","Value","3023","Labour force survey","%","18.49","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21158","Share of females in total employment in agriculture","3","Female","2011","2011","6121","Value","3023","Labour force survey","%","21.84","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21158","Share of females in total employment in agriculture","3","Female","2012","2012","6121","Value","3023","Labour force survey","%","18.13","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21158","Share of females in total employment in agriculture","3","Female","2013","2013","6121","Value","3023","Labour force survey","%","21.3","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21158","Share of females in total employment in agriculture","3","Female","2014","2014","6121","Value","3023","Labour force survey","%","20.75","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21158","Share of females in total employment in agriculture","3","Female","2015","2015","6121","Value","3023","Labour force survey","%","20.56","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21158","Share of females in total employment in agriculture","3","Female","2016","2016","6121","Value","3023","Labour force survey","%","20.42","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21158","Share of females in total employment in agriculture","3","Female","2017","2017","6121","Value","3023","Labour force survey","%","21.79","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21158","Share of females in total employment in agriculture","3","Female","2018","2018","6121","Value","3023","Labour force survey","%","25.72","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21158","Share of females in total employment in agriculture","3","Female","2019","2019","6121","Value","3023","Labour force survey","%","23.96","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21158","Share of females in total employment in agriculture","3","Female","2020","2020","6121","Value","3023","Labour force survey","%","22.39","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21158","Share of females in total employment in agriculture","3","Female","2021","2021","6121","Value","3023","Labour force survey","%","20.05","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21158","Share of females in total employment in agriculture","3","Female","2022","2022","6121","Value","3023","Labour force survey","%","17.95","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21158","Share of females in total employment in agriculture","3","Female","2023","2023","6121","Value","3023","Labour force survey","%","21.55","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21152","Share of employees in agriculture in total employees","1","Total","2010","2010","6121","Value","3023","Labour force survey","%","0.99","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21152","Share of employees in agriculture in total employees","1","Total","2011","2011","6121","Value","3023","Labour force survey","%","1.03","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21152","Share of employees in agriculture in total employees","1","Total","2012","2012","6121","Value","3023","Labour force survey","%","0.95","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21152","Share of employees in agriculture in total employees","1","Total","2013","2013","6121","Value","3023","Labour force survey","%","1.09","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21152","Share of employees in agriculture in total employees","1","Total","2014","2014","6121","Value","3023","Labour force survey","%","0.97","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21152","Share of employees in agriculture in total employees","1","Total","2015","2015","6121","Value","3023","Labour force survey","%","0.87","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
