Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","578","Norway","5510","Production","02211","Raw milk of cattle","2015","2015","t","1586580","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5318","Milk Animals","02211","Raw milk of cattle","2015","2015","An","224298","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02211","Raw milk of cattle","2016","2016","t","1572750","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5318","Milk Animals","02211","Raw milk of cattle","2016","2016","An","221485","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02211","Raw milk of cattle","2017","2017","t","1544074","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5318","Milk Animals","02211","Raw milk of cattle","2017","2017","An","219265","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02211","Raw milk of cattle","2018","2018","t","1571897","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5318","Milk Animals","02211","Raw milk of cattle","2018","2018","An","219016","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02211","Raw milk of cattle","2019","2019","t","1529780","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5318","Milk Animals","02211","Raw milk of cattle","2019","2019","An","210540","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02211","Raw milk of cattle","2020","2020","t","1547025","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5318","Milk Animals","02211","Raw milk of cattle","2020","2020","An","213511","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02211","Raw milk of cattle","2021","2021","t","1572450","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5318","Milk Animals","02211","Raw milk of cattle","2021","2021","An","215349","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02211","Raw milk of cattle","2022","2022","t","1494018","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5318","Milk Animals","02211","Raw milk of cattle","2022","2022","An","208400","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02211","Raw milk of cattle","2023","2023","t","1426772","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5318","Milk Animals","02211","Raw milk of cattle","2023","2023","An","204300","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02292","Raw milk of goats","2010","2010","t","21400","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5318","Milk Animals","02292","Raw milk of goats","2010","2010","An","36650","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02292","Raw milk of goats","2011","2011","t","20964","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5318","Milk Animals","02292","Raw milk of goats","2011","2011","An","35476","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02292","Raw milk of goats","2012","2012","t","20893","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5318","Milk Animals","02292","Raw milk of goats","2012","2012","An","35154","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02292","Raw milk of goats","2013","2013","t","20386","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5318","Milk Animals","02292","Raw milk of goats","2013","2013","An","33064","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02292","Raw milk of goats","2014","2014","t","20019","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5318","Milk Animals","02292","Raw milk of goats","2014","2014","An","31515","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02292","Raw milk of goats","2015","2015","t","21814","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5318","Milk Animals","02292","Raw milk of goats","2015","2015","An","33702","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02292","Raw milk of goats","2016","2016","t","22107","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5318","Milk Animals","02292","Raw milk of goats","2016","2016","An","34982","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02292","Raw milk of goats","2017","2017","t","21696","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5318","Milk Animals","02292","Raw milk of goats","2017","2017","An","33913","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02292","Raw milk of goats","2018","2018","t","21905","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5318","Milk Animals","02292","Raw milk of goats","2018","2018","An","34462","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02292","Raw milk of goats","2019","2019","t","21494","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5318","Milk Animals","02292","Raw milk of goats","2019","2019","An","34278","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02292","Raw milk of goats","2020","2020","t","21445","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5318","Milk Animals","02292","Raw milk of goats","2020","2020","An","33695","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02292","Raw milk of goats","2021","2021","t","19638","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5318","Milk Animals","02292","Raw milk of goats","2021","2021","An","33861","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02292","Raw milk of goats","2022","2022","t","19238","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5318","Milk Animals","02292","Raw milk of goats","2022","2022","An","33500","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","02292","Raw milk of goats","2023","2023","t","19000","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5318","Milk Animals","02292","Raw milk of goats","2023","2023","An","32600","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","0116","Rye","2010","2010","ha","6760","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","0116","Rye","2010","2010","kg/ha","5059.2","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","0116","Rye","2010","2010","t","34200","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","0116","Rye","2011","2011","ha","5281","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","0116","Rye","2011","2011","kg/ha","3080.9","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","0116","Rye","2011","2011","t","16270","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","0116","Rye","2012","2012","ha","1476","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","0116","Rye","2012","2012","kg/ha","3313","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","0116","Rye","2012","2012","t","4890","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","0116","Rye","2013","2013","ha","3014","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","0116","Rye","2013","2013","kg/ha","4223.6","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","0116","Rye","2013","2013","t","12730","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","0116","Rye","2014","2014","ha","6095","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","0116","Rye","2014","2014","kg/ha","6251","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","0116","Rye","2014","2014","t","38100","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","0116","Rye","2015","2015","ha","10413","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","0116","Rye","2015","2015","kg/ha","6357.4","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","0116","Rye","2015","2015","t","66200","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","0116","Rye","2016","2016","ha","4572","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","0116","Rye","2016","2016","kg/ha","5052.5","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","0116","Rye","2016","2016","t","23100","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","0116","Rye","2017","2017","ha","8369","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5412","Yield","0116","Rye","2017","2017","kg/ha","5974.4","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","0116","Rye","2017","2017","t","50000","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","0116","Rye","2018","2018","ha","3329","A","Official figure",""
